Column1,road_code,road_name,serial_number,si_do
81239,3.01104E+11,대전천북로112번길,0,대전광역시
81240,3.01104E+11,대전천북로112번길,1,대전광역시
81241,3.01104E+11,대전천북로116번길,0,대전광역시
81242,3.01104E+11,대전천북로116번길,1,대전광역시
81243,3.01104E+11,대전천북로122번길,0,대전광역시
81244,3.01104E+11,대전천북로122번길,1,대전광역시
81245,3.01104E+11,대전천북로126번길,0,대전광역시
81246,3.01104E+11,대전천북로126번길,1,대전광역시
81247,3.01104E+11,대전천북로134번길,0,대전광역시
81248,3.01104E+11,대전천북로134번길,1,대전광역시
81249,3.01104E+11,대청호수로1145번길,0,대전광역시
81250,3.01104E+11,대청호수로1145번길,1,대전광역시
81251,3.01104E+11,대청호수로296번길,0,대전광역시
81252,3.01104E+11,대청호수로296번길,1,대전광역시
81253,3.01104E+11,대청호수로337번길,0,대전광역시
81254,3.01104E+11,대청호수로337번길,1,대전광역시
81255,3.01104E+11,대청호수로428번길,0,대전광역시
81256,3.01104E+11,대청호수로428번길,1,대전광역시
81257,3.01104E+11,대청호수로545번길,0,대전광역시
81258,3.01104E+11,대청호수로545번길,1,대전광역시
81259,3.01104E+11,대청호수로585번길,0,대전광역시
81260,3.01104E+11,대청호수로585번길,1,대전광역시
81261,3.01104E+11,대청호수로61번길,0,대전광역시
81262,3.01104E+11,대청호수로61번길,1,대전광역시
81263,3.01104E+11,대청호수로633번길,0,대전광역시
81264,3.01104E+11,대청호수로633번길,1,대전광역시
81265,3.01104E+11,대청호수로633번길,2,대전광역시
81266,3.01104E+11,대학로50번길,0,대전광역시
81267,3.01104E+11,대학로50번길,1,대전광역시
81268,3.01104E+11,대흥로202번길,0,대전광역시
81269,3.01104E+11,대흥로202번길,1,대전광역시
81270,3.01104E+11,대흥로206번길,0,대전광역시
81271,3.01104E+11,대흥로206번길,1,대전광역시
81272,3.01104E+11,동구청로203번길,0,대전광역시
81273,3.01104E+11,동구청로203번길,1,대전광역시
81274,3.01104E+11,동구청로204번길,0,대전광역시
81275,3.01104E+11,동구청로204번길,1,대전광역시
81276,3.01104E+11,동대전로104번길,0,대전광역시
81277,3.01104E+11,동대전로104번길,1,대전광역시
81278,3.01104E+11,동대전로106번길,0,대전광역시
81279,3.01104E+11,동대전로106번길,1,대전광역시
81280,3.01104E+11,동대전로110번길,0,대전광역시
81281,3.01104E+11,동대전로110번길,1,대전광역시
81282,3.01104E+11,동대전로114번길,0,대전광역시
81283,3.01104E+11,동대전로114번길,1,대전광역시
81284,3.01104E+11,동대전로124번길,0,대전광역시
81285,3.01104E+11,동대전로124번길,1,대전광역시
81286,3.01104E+11,동대전로131번길,0,대전광역시
81287,3.01104E+11,동대전로131번길,1,대전광역시
81288,3.01104E+11,동대전로131번길,2,대전광역시
81289,3.01104E+11,동대전로144번길,0,대전광역시
81290,3.01104E+11,동대전로144번길,1,대전광역시
81291,3.01104E+11,동대전로154번길,0,대전광역시
81292,3.01104E+11,동대전로154번길,1,대전광역시
81293,3.01104E+11,동대전로183번길,0,대전광역시
81294,3.01104E+11,동대전로183번길,1,대전광역시
81295,3.01104E+11,동대전로218번길,0,대전광역시
81296,3.01104E+11,동대전로218번길,1,대전광역시
81297,3.01104E+11,동대전로233번길,0,대전광역시
81298,3.01104E+11,동대전로233번길,1,대전광역시
81299,3.01104E+11,동대전로241번길,0,대전광역시
81300,3.01104E+11,동대전로241번길,1,대전광역시
81301,3.01104E+11,동대전로248번길,0,대전광역시
81302,3.01104E+11,동대전로248번길,1,대전광역시
81303,3.01104E+11,동대전로256번길,0,대전광역시
81304,3.01104E+11,동대전로256번길,1,대전광역시
81305,3.01104E+11,동대전로263번길,0,대전광역시
81306,3.01104E+11,동대전로263번길,1,대전광역시
81307,3.01104E+11,동대전로264번길,0,대전광역시
81308,3.01104E+11,동대전로264번길,1,대전광역시
81309,3.01104E+11,동대전로283번길,0,대전광역시
81310,3.01104E+11,동대전로283번길,1,대전광역시
81311,3.01104E+11,동대전로284번길,0,대전광역시
81312,3.01104E+11,동대전로284번길,1,대전광역시
81313,3.01104E+11,동대전로290번길,0,대전광역시
81314,3.01104E+11,동대전로290번길,1,대전광역시
81315,3.01104E+11,동대전로309번길,0,대전광역시
81316,3.01104E+11,동대전로309번길,1,대전광역시
81317,3.01104E+11,동대전로321번길,0,대전광역시
81318,3.01104E+11,동대전로321번길,1,대전광역시
81319,3.01104E+11,동대전로96번길,0,대전광역시
81320,3.01104E+11,동대전로96번길,1,대전광역시
81321,3.01104E+11,동부로198번길,0,대전광역시
81322,3.01104E+11,동부로198번길,1,대전광역시
81323,3.01104E+11,동부로33번길,0,대전광역시
81324,3.01104E+11,동부로33번길,1,대전광역시
81325,3.01104E+11,동부로73번길,0,대전광역시
81326,3.01104E+11,동부로73번길,1,대전광역시
81327,3.01104E+11,동부로73번길,2,대전광역시
81328,3.01104E+11,동부로85번길,0,대전광역시
81329,3.01104E+11,동부로85번길,1,대전광역시
81330,3.01104E+11,동산초교로10번길,0,대전광역시
81331,3.01104E+11,동산초교로10번길,1,대전광역시
81332,3.01104E+11,동산초교로22번길,0,대전광역시
81333,3.01104E+11,동산초교로22번길,1,대전광역시
81334,3.01104E+11,동산초교로23번길,0,대전광역시
81335,3.01104E+11,동산초교로23번길,1,대전광역시
81336,3.01104E+11,동산초교로34번길,0,대전광역시
81337,3.01104E+11,동산초교로34번길,1,대전광역시
81338,3.01104E+11,동산초교로45번길,0,대전광역시
81339,3.01104E+11,동산초교로45번길,1,대전광역시
81340,3.01104E+11,동산초교로55번길,0,대전광역시
81341,3.01104E+11,동산초교로55번길,1,대전광역시
81342,3.01104E+11,동산초교로59번길,0,대전광역시
81343,3.01104E+11,동산초교로59번길,1,대전광역시
81344,3.01104E+11,동서대로1493번길,0,대전광역시
81345,3.01104E+11,동서대로1493번길,1,대전광역시
81346,3.01104E+11,동서대로1503번길,0,대전광역시
81347,3.01104E+11,동서대로1503번길,1,대전광역시
81348,3.01104E+11,동서대로1504번길,0,대전광역시
81349,3.01104E+11,동서대로1504번길,1,대전광역시
81350,3.01104E+11,동서대로1520번길,0,대전광역시
81351,3.01104E+11,동서대로1520번길,1,대전광역시
81352,3.01104E+11,동서대로1572번길,0,대전광역시
81353,3.01104E+11,동서대로1572번길,1,대전광역시
81354,3.01104E+11,동서대로1601번길,0,대전광역시
81355,3.01104E+11,동서대로1601번길,1,대전광역시
81356,3.01104E+11,동서대로1622번길,0,대전광역시
81357,3.01104E+11,동서대로1622번길,1,대전광역시
81358,3.01104E+11,동서대로1652번길,0,대전광역시
81359,3.01104E+11,동서대로1652번길,1,대전광역시
81360,3.01104E+11,동서대로1653번길,0,대전광역시
81361,3.01104E+11,동서대로1653번길,1,대전광역시
81362,3.01104E+11,동서대로1668번길,0,대전광역시
81363,3.01104E+11,동서대로1668번길,1,대전광역시
81364,3.01104E+11,동서대로1678번길,0,대전광역시
81365,3.01104E+11,동서대로1678번길,1,대전광역시
81366,3.01104E+11,동서대로1683번길,0,대전광역시
81367,3.01104E+11,동서대로1683번길,1,대전광역시
81368,3.01104E+11,동서대로1692번길,0,대전광역시
81369,3.01104E+11,동서대로1692번길,1,대전광역시
81370,3.01104E+11,동서대로1692번길,2,대전광역시
81371,3.01104E+11,동서대로1695번길,0,대전광역시
81372,3.01104E+11,동서대로1695번길,1,대전광역시
81373,3.01104E+11,동서대로1704번길,0,대전광역시
81374,3.01104E+11,동서대로1704번길,1,대전광역시
81375,3.01104E+11,동서대로1705번길,0,대전광역시
81376,3.01104E+11,동서대로1705번길,1,대전광역시
81377,3.01104E+11,동서대로1725번길,0,대전광역시
81378,3.01104E+11,동서대로1725번길,1,대전광역시
81379,3.01104E+11,동서대로1730번길,0,대전광역시
81380,3.01104E+11,동서대로1730번길,1,대전광역시
81381,3.01104E+11,동서대로1748번길,0,대전광역시
81382,3.01104E+11,동서대로1748번길,1,대전광역시
81383,3.01104E+11,동서대로1754번길,0,대전광역시
81384,3.01104E+11,동서대로1754번길,1,대전광역시
81385,3.01104E+11,동서대로1762번길,0,대전광역시
81386,3.01104E+11,동서대로1762번길,1,대전광역시
81387,3.01104E+11,동서대로1770번길,0,대전광역시
81388,3.01104E+11,동서대로1770번길,1,대전광역시
81389,3.01104E+11,동서대로1778번길,0,대전광역시
81390,3.01104E+11,동서대로1778번길,1,대전광역시
81391,3.01104E+11,동중앙로79번길,0,대전광역시
81392,3.01104E+11,동중앙로79번길,1,대전광역시
81393,3.01104E+11,둥지1길,0,대전광역시
81394,3.01104E+11,둥지1길,1,대전광역시
81395,3.01104E+11,둥지2길,0,대전광역시
81396,3.01104E+11,둥지2길,1,대전광역시
81397,3.01104E+11,둥지3길,0,대전광역시
81398,3.01104E+11,둥지3길,1,대전광역시
81399,3.01104E+11,둥지4길,0,대전광역시
81400,3.01104E+11,둥지4길,1,대전광역시
81401,3.01104E+11,둥지5길,0,대전광역시
81402,3.01104E+11,둥지5길,1,대전광역시
81403,3.01104E+11,둥지5길,2,대전광역시
81404,3.01104E+11,마을회관1길,0,대전광역시
81405,3.01104E+11,마을회관1길,1,대전광역시
81406,3.01104E+11,마을회관2길,0,대전광역시
81407,3.01104E+11,마을회관2길,1,대전광역시
81408,3.01104E+11,마을회관3길,0,대전광역시
81409,3.01104E+11,마을회관3길,1,대전광역시
81410,3.01104E+11,마을회관길,0,대전광역시
81411,3.01104E+11,마을회관길,1,대전광역시
81412,3.01104E+11,매봉로10번길,0,대전광역시
81413,3.01104E+11,매봉로10번길,1,대전광역시
81414,3.01104E+11,매봉로22번길,0,대전광역시
81415,3.01104E+11,매봉로22번길,1,대전광역시
81416,3.01104E+11,미래1길,0,대전광역시
81417,3.01104E+11,미래1길,1,대전광역시
81418,3.01104E+11,미래2길,0,대전광역시
81419,3.01104E+11,미래2길,1,대전광역시
81420,3.01104E+11,미래3길,0,대전광역시
81421,3.01104E+11,미래3길,1,대전광역시
81422,3.01104E+11,미래4길,0,대전광역시
81423,3.01104E+11,미래4길,1,대전광역시
81424,3.01104E+11,미래5길,0,대전광역시
81425,3.01104E+11,미래5길,1,대전광역시
81426,3.01104E+11,미래6길,0,대전광역시
81427,3.01104E+11,미래6길,1,대전광역시
81428,3.01104E+11,미래8길,0,대전광역시
81429,3.01104E+11,미래8길,1,대전광역시
81430,3.01104E+11,미래길,0,대전광역시
81431,3.01104E+11,미래길,1,대전광역시
81432,3.01104E+11,미래길,2,대전광역시
81433,3.01104E+11,미래길,3,대전광역시
81434,3.01104E+11,미화1길,0,대전광역시
81435,3.01104E+11,미화1길,1,대전광역시
81436,3.01104E+11,미화2길,0,대전광역시
81437,3.01104E+11,미화2길,1,대전광역시
81438,3.01104E+11,미화3길,0,대전광역시
81439,3.01104E+11,미화3길,1,대전광역시
81440,3.01104E+11,미화4길,0,대전광역시
81441,3.01104E+11,미화4길,1,대전광역시
81442,3.01104E+11,미화5길,0,대전광역시
81443,3.01104E+11,미화5길,1,대전광역시
81444,3.01104E+11,미화6길,0,대전광역시
81445,3.01104E+11,미화6길,1,대전광역시
81446,3.01104E+11,미화7길,0,대전광역시
81447,3.01104E+11,미화7길,1,대전광역시
81448,3.01104E+11,미화7길,2,대전광역시
81449,3.01104E+11,백룡로11번길,0,대전광역시
81450,3.01104E+11,백룡로11번길,1,대전광역시
81451,3.01104E+11,백룡로11번안길,0,대전광역시
81452,3.01104E+11,백룡로11번안길,1,대전광역시
81453,3.01104E+11,백룡로14번길,0,대전광역시
81454,3.01104E+11,백룡로14번길,1,대전광역시
81455,3.01104E+11,백룡로14번길,2,대전광역시
81456,3.01104E+11,백룡로21번길,0,대전광역시
81457,3.01104E+11,백룡로21번길,1,대전광역시
81458,3.01104E+11,백룡로22번길,0,대전광역시
81459,3.01104E+11,백룡로22번길,1,대전광역시
81460,3.01104E+11,백룡로27번길,0,대전광역시
81461,3.01104E+11,백룡로27번길,1,대전광역시
81462,3.01104E+11,백룡로37번길,0,대전광역시
81463,3.01104E+11,백룡로37번길,1,대전광역시
81464,3.01104E+11,백룡로38번길,0,대전광역시
81465,3.01104E+11,백룡로38번길,1,대전광역시
81466,3.01104E+11,백룡로47번길,0,대전광역시
81467,3.01104E+11,백룡로47번길,1,대전광역시
81468,3.01104E+11,백룡로48번길,0,대전광역시
81469,3.01104E+11,백룡로48번길,1,대전광역시
81470,3.01104E+11,백룡로48번길,2,대전광역시
81471,3.01104E+11,백룡로57번길,0,대전광역시
81472,3.01104E+11,백룡로57번길,1,대전광역시
81473,3.01104E+11,백룡로5번길,0,대전광역시
81474,3.01104E+11,백룡로5번길,1,대전광역시
81475,3.01104E+11,백룡로6번길,0,대전광역시
81476,3.01104E+11,백룡로6번길,1,대전광역시
81477,3.01104E+11,백룡로6번길,2,대전광역시
81478,3.01104E+11,번동1길,0,대전광역시
81479,3.01104E+11,번동1길,1,대전광역시
81480,3.01104E+11,번동1길,2,대전광역시
81481,3.01104E+11,번동2길,0,대전광역시
81482,3.01104E+11,번동2길,1,대전광역시
81483,3.01104E+11,번동3길,0,대전광역시
81484,3.01104E+11,번동3길,1,대전광역시
81485,3.01104E+11,번동3길,2,대전광역시
81486,3.01104E+11,번동3길,3,대전광역시
81487,3.01104E+11,부흥1길,0,대전광역시
81488,3.01104E+11,부흥1길,1,대전광역시
81489,3.01104E+11,부흥길,0,대전광역시
81490,3.01104E+11,부흥길,1,대전광역시
81491,3.01104E+11,비나리길,0,대전광역시
81492,3.01104E+11,비나리길,1,대전광역시
81493,3.01104E+11,비래서로26번길,0,대전광역시
81494,3.01104E+11,비래서로26번길,1,대전광역시
81495,3.01104E+11,비래서로42번길,0,대전광역시
81496,3.01104E+11,비래서로42번길,1,대전광역시
81497,3.01104E+11,비래서로42번안길,0,대전광역시
81498,3.01104E+11,비래서로42번안길,1,대전광역시
81499,3.01104E+11,비래서로62번길,0,대전광역시
81500,3.01104E+11,비래서로62번길,1,대전광역시
81501,3.01104E+11,비래서로76번길,0,대전광역시
81502,3.01104E+11,비래서로76번길,1,대전광역시
81503,3.01104E+11,비룡로14번길,0,대전광역시
81504,3.01104E+11,비룡로14번길,1,대전광역시
81505,3.01104E+11,산내로1257번길,0,대전광역시
81506,3.01104E+11,산내로1257번길,1,대전광역시
81507,3.01104E+11,산내로1287번길,0,대전광역시
81508,3.01104E+11,산내로1287번길,1,대전광역시
81509,3.01104E+11,산내로1299번길,0,대전광역시
81510,3.01104E+11,산내로1299번길,1,대전광역시
81511,3.01104E+11,산내로1305번길,0,대전광역시
81512,3.01104E+11,산내로1305번길,1,대전광역시
81513,3.01104E+11,산내로1308번길,0,대전광역시
81514,3.01104E+11,산내로1308번길,1,대전광역시
81515,3.01104E+11,산내로1315번길,0,대전광역시
81516,3.01104E+11,산내로1315번길,1,대전광역시
81517,3.01104E+11,산내로1315번길,2,대전광역시
81518,3.01104E+11,산내로1316번길,0,대전광역시
81519,3.01104E+11,산내로1316번길,1,대전광역시
81520,3.01104E+11,산내로1327번길,0,대전광역시
81521,3.01104E+11,산내로1327번길,1,대전광역시
81522,3.01104E+11,산내로1337번길,0,대전광역시
81523,3.01104E+11,산내로1337번길,1,대전광역시
81524,3.01104E+11,산내로1352번길,0,대전광역시
81525,3.01104E+11,산내로1352번길,1,대전광역시
81526,3.01104E+11,산내로1376번길,0,대전광역시
81527,3.01104E+11,산내로1376번길,1,대전광역시
81528,3.01104E+11,산내로1376번길,2,대전광역시
81529,3.01104E+11,산내로273번길,0,대전광역시
81530,3.01104E+11,산내로273번길,1,대전광역시
81531,3.01104E+11,산내로386번길,0,대전광역시
81532,3.01104E+11,산내로386번길,1,대전광역시
81533,3.01104E+11,산내로449번길,0,대전광역시
81534,3.01104E+11,산내로449번길,1,대전광역시
81535,3.01104E+11,산내로450번길,0,대전광역시
81536,3.01104E+11,산내로450번길,1,대전광역시
81537,3.01104E+11,산내로474번길,0,대전광역시
81538,3.01104E+11,산내로474번길,1,대전광역시
81539,3.01104E+11,산내로499번길,0,대전광역시
81540,3.01104E+11,산내로499번길,1,대전광역시
81541,3.01104E+11,산내로513번길,0,대전광역시
81542,3.01104E+11,산내로513번길,1,대전광역시
81543,3.01104E+11,산내로560번길,0,대전광역시
81544,3.01104E+11,산내로560번길,1,대전광역시
81545,3.01104E+11,산내로574번길,0,대전광역시
81546,3.01104E+11,산내로574번길,1,대전광역시
