,road_code,road_name,serial_number,si_do
86345,302004000000.0,월드컵대로275번길,1,대전광역시
86346,302004000000.0,월드컵대로289번길,0,대전광역시
86347,302004000000.0,월드컵대로289번길,1,대전광역시
86348,302004000000.0,월드컵대로290번길,0,대전광역시
86349,302004000000.0,월드컵대로290번길,1,대전광역시
86350,302004000000.0,월드컵대로299번길,0,대전광역시
86351,302004000000.0,월드컵대로299번길,1,대전광역시
86352,302004000000.0,월드컵대로300번길,0,대전광역시
86353,302004000000.0,월드컵대로300번길,1,대전광역시
86354,302004000000.0,월드컵대로307번길,0,대전광역시
86355,302004000000.0,월드컵대로307번길,1,대전광역시
86356,302004000000.0,월드컵대로308번길,0,대전광역시
86357,302004000000.0,월드컵대로308번길,1,대전광역시
86358,302004000000.0,월드컵대로321번길,0,대전광역시
86359,302004000000.0,월드컵대로321번길,1,대전광역시
86360,302004000000.0,월드컵대로351번길,0,대전광역시
86361,302004000000.0,월드컵대로351번길,1,대전광역시
86362,302004000000.0,월드컵대로351번길,2,대전광역시
86363,302004000000.0,월드컵대로51번길,0,대전광역시
86364,302004000000.0,월드컵대로51번길,1,대전광역시
86365,302004000000.0,유성대로1163번길,0,대전광역시
86366,302004000000.0,유성대로1163번길,1,대전광역시
86367,302004000000.0,유성대로1312번길,0,대전광역시
86368,302004000000.0,유성대로1312번길,1,대전광역시
86369,302004000000.0,유성대로1312번길,2,대전광역시
86370,302004000000.0,유성대로155번길,0,대전광역시
86371,302004000000.0,유성대로155번길,1,대전광역시
86372,302004000000.0,유성대로1596번길,0,대전광역시
86373,302004000000.0,유성대로1596번길,1,대전광역시
86374,302004000000.0,유성대로1628번길,0,대전광역시
86375,302004000000.0,유성대로1628번길,1,대전광역시
86376,302004000000.0,유성대로1665번길,0,대전광역시
86377,302004000000.0,유성대로1665번길,1,대전광역시
86378,302004000000.0,유성대로1679번길,0,대전광역시
86379,302004000000.0,유성대로1679번길,1,대전광역시
86380,302004000000.0,유성대로1689번길,0,대전광역시
86381,302004000000.0,유성대로1689번길,1,대전광역시
86382,302004000000.0,유성대로1707번길,0,대전광역시
86383,302004000000.0,유성대로1707번길,1,대전광역시
86384,302004000000.0,유성대로217번길,0,대전광역시
86385,302004000000.0,유성대로217번길,1,대전광역시
86386,302004000000.0,유성대로250번길,0,대전광역시
86387,302004000000.0,유성대로250번길,1,대전광역시
86388,302004000000.0,유성대로250번길,2,대전광역시
86389,302004000000.0,유성대로284번길,0,대전광역시
86390,302004000000.0,유성대로284번길,1,대전광역시
86391,302004000000.0,유성대로298번길,0,대전광역시
86392,302004000000.0,유성대로298번길,1,대전광역시
86393,302004000000.0,유성대로320번길,0,대전광역시
86394,302004000000.0,유성대로320번길,1,대전광역시
86395,302004000000.0,유성대로626번길,0,대전광역시
86396,302004000000.0,유성대로626번길,1,대전광역시
86397,302004000000.0,유성대로642번길,0,대전광역시
86398,302004000000.0,유성대로642번길,1,대전광역시
86399,302004000000.0,유성대로646번길,0,대전광역시
86400,302004000000.0,유성대로646번길,1,대전광역시
86401,302004000000.0,유성대로654번길,0,대전광역시
86402,302004000000.0,유성대로654번길,1,대전광역시
86403,302004000000.0,유성대로654번길,2,대전광역시
86404,302004000000.0,유성대로668번길,0,대전광역시
86405,302004000000.0,유성대로668번길,1,대전광역시
86406,302004000000.0,유성대로671번길,0,대전광역시
86407,302004000000.0,유성대로671번길,1,대전광역시
86408,302004000000.0,유성대로680번길,0,대전광역시
86409,302004000000.0,유성대로680번길,1,대전광역시
86410,302004000000.0,유성대로680번길,2,대전광역시
86411,302004000000.0,유성대로694번길,0,대전광역시
86412,302004000000.0,유성대로694번길,1,대전광역시
86413,302004000000.0,유성대로694번길,2,대전광역시
86414,302004000000.0,유성대로709번길,0,대전광역시
86415,302004000000.0,유성대로709번길,1,대전광역시
86416,302004000000.0,유성대로710번길,0,대전광역시
86417,302004000000.0,유성대로710번길,1,대전광역시
86418,302004000000.0,유성대로710번길,2,대전광역시
86419,302004000000.0,유성대로713번길,0,대전광역시
86420,302004000000.0,유성대로713번길,1,대전광역시
86421,302004000000.0,유성대로718번길,0,대전광역시
86422,302004000000.0,유성대로718번길,1,대전광역시
86423,302004000000.0,유성대로719번길,0,대전광역시
86424,302004000000.0,유성대로719번길,1,대전광역시
86425,302004000000.0,유성대로719번안길,0,대전광역시
86426,302004000000.0,유성대로719번안길,1,대전광역시
86427,302004000000.0,유성대로720번길,0,대전광역시
86428,302004000000.0,유성대로720번길,1,대전광역시
86429,302004000000.0,유성대로729번길,0,대전광역시
86430,302004000000.0,유성대로729번길,1,대전광역시
86431,302004000000.0,유성대로730번길,0,대전광역시
86432,302004000000.0,유성대로730번길,1,대전광역시
86433,302004000000.0,유성대로736번길,0,대전광역시
86434,302004000000.0,유성대로736번길,1,대전광역시
86435,302004000000.0,유성대로740번길,0,대전광역시
86436,302004000000.0,유성대로740번길,1,대전광역시
86437,302004000000.0,유성대로741번길,0,대전광역시
86438,302004000000.0,유성대로741번길,1,대전광역시
86439,302004000000.0,유성대로751번길,0,대전광역시
86440,302004000000.0,유성대로751번길,1,대전광역시
86441,302004000000.0,유성대로752번길,0,대전광역시
86442,302004000000.0,유성대로752번길,1,대전광역시
86443,302004000000.0,유성대로758번길,0,대전광역시
86444,302004000000.0,유성대로758번길,1,대전광역시
86445,302004000000.0,유성대로783번길,0,대전광역시
86446,302004000000.0,유성대로783번길,1,대전광역시
86447,302004000000.0,유성대로811번길,0,대전광역시
86448,302004000000.0,유성대로811번길,1,대전광역시
86449,302004000000.0,유성대로821번길,0,대전광역시
86450,302004000000.0,유성대로821번길,1,대전광역시
86451,302004000000.0,유성대로822번길,0,대전광역시
86452,302004000000.0,유성대로822번길,1,대전광역시
86453,302004000000.0,유성대로828번길,0,대전광역시
86454,302004000000.0,유성대로828번길,1,대전광역시
86455,302004000000.0,은구비남로33번길,0,대전광역시
86456,302004000000.0,은구비남로33번길,1,대전광역시
86457,302004000000.0,은구비남로7번길,0,대전광역시
86458,302004000000.0,은구비남로7번길,1,대전광역시
86459,302004000000.0,은구비로136번길,0,대전광역시
86460,302004000000.0,은구비로136번길,1,대전광역시
86461,302004000000.0,은구비로136번안길,0,대전광역시
86462,302004000000.0,은구비로136번안길,1,대전광역시
86463,302004000000.0,은구비로138번길,0,대전광역시
86464,302004000000.0,은구비로138번길,1,대전광역시
86465,302004000000.0,은구비로155번길,0,대전광역시
86466,302004000000.0,은구비로155번길,1,대전광역시
86467,302004000000.0,은구비로155번안길,0,대전광역시
86468,302004000000.0,은구비로155번안길,1,대전광역시
86469,302004000000.0,은구비로156번길,0,대전광역시
86470,302004000000.0,은구비로156번길,1,대전광역시
86471,302004000000.0,은구비서로23번길,0,대전광역시
86472,302004000000.0,은구비서로23번길,1,대전광역시
86473,302004000000.0,은구비서로24번길,0,대전광역시
86474,302004000000.0,은구비서로24번길,1,대전광역시
86475,302004000000.0,은구비서로3번길,0,대전광역시
86476,302004000000.0,은구비서로3번길,1,대전광역시
86477,302004000000.0,자운로157번길,0,대전광역시
86478,302004000000.0,자운로157번길,1,대전광역시
86479,302004000000.0,자운로221번길,0,대전광역시
86480,302004000000.0,자운로221번길,1,대전광역시
86481,302004000000.0,자운로221번길,2,대전광역시
86482,302004000000.0,자운로245번길,0,대전광역시
86483,302004000000.0,자운로245번길,1,대전광역시
86484,302004000000.0,자운로245번길,2,대전광역시
86485,302004000000.0,자운로97번길,0,대전광역시
86486,302004000000.0,자운로97번길,1,대전광역시
86487,302004000000.0,자운로97번길,2,대전광역시
86488,302004000000.0,자운로97번길,3,대전광역시
86489,302004000000.0,장대로71번길,0,대전광역시
86490,302004000000.0,장대로71번길,1,대전광역시
86491,302004000000.0,장대로74번길,0,대전광역시
86492,302004000000.0,장대로74번길,1,대전광역시
86493,302004000000.0,장대로80번길,0,대전광역시
86494,302004000000.0,장대로80번길,1,대전광역시
86495,302004000000.0,전민로10번길,0,대전광역시
86496,302004000000.0,전민로10번길,1,대전광역시
86497,302004000000.0,전민로14번길,0,대전광역시
86498,302004000000.0,전민로14번길,1,대전광역시
86499,302004000000.0,전민로18번길,0,대전광역시
86500,302004000000.0,전민로18번길,1,대전광역시
86501,302004000000.0,전민로22번길,0,대전광역시
86502,302004000000.0,전민로22번길,1,대전광역시
86503,302004000000.0,전민로26번길,0,대전광역시
86504,302004000000.0,전민로26번길,1,대전광역시
86505,302004000000.0,전민로30번길,0,대전광역시
86506,302004000000.0,전민로30번길,1,대전광역시
86507,302004000000.0,전민로34번길,0,대전광역시
86508,302004000000.0,전민로34번길,1,대전광역시
86509,302004000000.0,전민로38번길,0,대전광역시
86510,302004000000.0,전민로38번길,1,대전광역시
86511,302004000000.0,전민로46번길,0,대전광역시
86512,302004000000.0,전민로46번길,1,대전광역시
86513,302004000000.0,전민로58번길,0,대전광역시
86514,302004000000.0,전민로58번길,1,대전광역시
86515,302004000000.0,전민로6번길,0,대전광역시
86516,302004000000.0,전민로6번길,1,대전광역시
86517,302004000000.0,전민로70번길,0,대전광역시
86518,302004000000.0,전민로70번길,1,대전광역시
86519,302004000000.0,지족로328번길,0,대전광역시
86520,302004000000.0,지족로328번길,1,대전광역시
86521,302004000000.0,지족로349번길,0,대전광역시
86522,302004000000.0,지족로349번길,1,대전광역시
86523,302004000000.0,지족로364번길,0,대전광역시
86524,302004000000.0,지족로364번길,1,대전광역시
86525,302004000000.0,지족북로13번길,0,대전광역시
86526,302004000000.0,지족북로13번길,1,대전광역시
86527,302004000000.0,진잠로102번길,0,대전광역시
86528,302004000000.0,진잠로102번길,1,대전광역시
86529,302004000000.0,진잠로106번길,0,대전광역시
86530,302004000000.0,진잠로106번길,1,대전광역시
86531,302004000000.0,진잠로124번길,0,대전광역시
86532,302004000000.0,진잠로124번길,1,대전광역시
86533,302004000000.0,진잠로139번길,0,대전광역시
86534,302004000000.0,진잠로139번길,1,대전광역시
86535,302004000000.0,진잠로140번길,0,대전광역시
86536,302004000000.0,진잠로140번길,1,대전광역시
86537,302004000000.0,진잠로141번길,0,대전광역시
86538,302004000000.0,진잠로141번길,1,대전광역시
86539,302004000000.0,진잠로145번길,0,대전광역시
86540,302004000000.0,진잠로145번길,1,대전광역시
86541,302004000000.0,진잠로146번길,0,대전광역시
86542,302004000000.0,진잠로146번길,1,대전광역시
86543,302004000000.0,진잠로149번길,0,대전광역시
86544,302004000000.0,진잠로149번길,1,대전광역시
86545,302004000000.0,진잠로150번길,0,대전광역시
86546,302004000000.0,진잠로150번길,1,대전광역시
86547,302004000000.0,진잠로160번길,0,대전광역시
86548,302004000000.0,진잠로160번길,1,대전광역시
86549,302004000000.0,진잠로42번길,0,대전광역시
86550,302004000000.0,진잠로42번길,1,대전광역시
86551,302004000000.0,진잠로59번길,0,대전광역시
86552,302004000000.0,진잠로59번길,1,대전광역시
86553,302004000000.0,진잠로62번길,0,대전광역시
86554,302004000000.0,진잠로62번길,1,대전광역시
86555,302004000000.0,진잠로66번길,0,대전광역시
86556,302004000000.0,진잠로66번길,1,대전광역시
86557,302004000000.0,진잠로70번길,0,대전광역시
86558,302004000000.0,진잠로70번길,1,대전광역시
86559,302004000000.0,진잠로74번길,0,대전광역시
86560,302004000000.0,진잠로74번길,1,대전광역시
86561,302004000000.0,진잠로78번길,0,대전광역시
86562,302004000000.0,진잠로78번길,1,대전광역시
86563,302004000000.0,진잠로92번길,0,대전광역시
86564,302004000000.0,진잠로92번길,1,대전광역시
86565,302004000000.0,진잠옛로135번길,0,대전광역시
86566,302004000000.0,진잠옛로135번길,1,대전광역시
86567,302004000000.0,진잠옛로175번길,0,대전광역시
86568,302004000000.0,진잠옛로175번길,1,대전광역시
86569,302004000000.0,진잠옛로176번길,0,대전광역시
86570,302004000000.0,진잠옛로176번길,1,대전광역시
86571,302004000000.0,진잠옛로176번길,2,대전광역시
86572,302004000000.0,진잠옛로265번길,0,대전광역시
86573,302004000000.0,진잠옛로265번길,1,대전광역시
86574,302004000000.0,진잠옛로73번길,0,대전광역시
86575,302004000000.0,진잠옛로73번길,1,대전광역시
86576,302004000000.0,탑립로29번길,0,대전광역시
86577,302004000000.0,탑립로29번길,1,대전광역시
86578,302004000000.0,하기로143번길,0,대전광역시
86579,302004000000.0,하기로143번길,1,대전광역시
86580,302004000000.0,하기로143번길,2,대전광역시
86581,302004000000.0,하기로56번길,0,대전광역시
86582,302004000000.0,하기로56번길,1,대전광역시
86583,302004000000.0,하기로66번길,0,대전광역시
86584,302004000000.0,하기로66번길,1,대전광역시
86585,302004000000.0,한밭대로259번길,0,대전광역시
86586,302004000000.0,한밭대로259번길,1,대전광역시
86587,302004000000.0,한밭대로313번길,0,대전광역시
86588,302004000000.0,한밭대로313번길,1,대전광역시
86589,302004000000.0,한밭대로371번길,0,대전광역시
86590,302004000000.0,한밭대로371번길,1,대전광역시
86591,302004000000.0,한밭대로492번길,0,대전광역시
86592,302004000000.0,한밭대로492번길,1,대전광역시
86593,302004000000.0,한우물로119번길,0,대전광역시
86594,302004000000.0,한우물로119번길,1,대전광역시
86595,302004000000.0,한우물로155번길,0,대전광역시
86596,302004000000.0,한우물로155번길,1,대전광역시
86597,302004000000.0,한우물로157번길,0,대전광역시
86598,302004000000.0,한우물로157번길,1,대전광역시
86599,302004000000.0,한우물로66번길,0,대전광역시
86600,302004000000.0,한우물로66번길,1,대전광역시
86601,302004000000.0,한우물로77번길,0,대전광역시
86602,302004000000.0,한우물로77번길,1,대전광역시
86603,302004000000.0,한우물로85번길,0,대전광역시
86604,302004000000.0,한우물로85번길,1,대전광역시
86605,302004000000.0,현충원로400번길,0,대전광역시
86606,302004000000.0,현충원로400번길,1,대전광역시
86607,302004000000.0,현충원로439번길,0,대전광역시
86608,302004000000.0,현충원로439번길,1,대전광역시
86609,302004000000.0,현충원로443번길,0,대전광역시
86610,302004000000.0,현충원로443번길,1,대전광역시
86611,302004000000.0,현충원로443번길,2,대전광역시
86612,302004000000.0,현충원로447번길,0,대전광역시
86613,302004000000.0,현충원로447번길,1,대전광역시
86614,302004000000.0,현충원로447번길,2,대전광역시
86615,302004000000.0,현충원로480번길,0,대전광역시
86616,302004000000.0,현충원로480번길,1,대전광역시
86617,302004000000.0,현충원로485번길,0,대전광역시
86618,302004000000.0,현충원로485번길,1,대전광역시
86619,302004000000.0,현충원로485번길,2,대전광역시
86620,302004000000.0,현충원로489번길,0,대전광역시
86621,302004000000.0,현충원로489번길,1,대전광역시
86622,302004000000.0,현충원로455번길,0,대전광역시
86623,302004000000.0,현충원로455번길,1,대전광역시
86624,302004000000.0,현충원로455번길,2,대전광역시
86625,302004000000.0,문화원로5번길,0,대전광역시
86626,302004000000.0,북유성대로488번길,0,대전광역시
86627,302004000000.0,북유성대로488번길,1,대전광역시
86628,302004000000.0,북유성대로488번길,3,대전광역시
86629,302004000000.0,북유성대로488번길,4,대전광역시
86630,302004000000.0,지족동로142번길,0,대전광역시
86631,302004000000.0,지족동로142번길,1,대전광역시
86632,302004000000.0,지족동로143번길,0,대전광역시
86633,302004000000.0,지족로148번길,0,대전광역시
86634,302004000000.0,지족로148번길,1,대전광역시
86635,302004000000.0,지족로189번길,0,대전광역시
86636,302004000000.0,지족로190번길,0,대전광역시
86637,302004000000.0,지족로190번길,1,대전광역시
86638,302004000000.0,지족북로6번길,0,대전광역시
86639,302004000000.0,지족북로6번길,1,대전광역시
86640,302004000000.0,지족북로14번길,0,대전광역시
86641,302004000000.0,지족북로14번길,1,대전광역시
86642,302004000000.0,원신흥남로12번길,0,대전광역시
86643,302004000000.0,원신흥남로12번길,1,대전광역시
86644,302004000000.0,원신흥남로11번길,0,대전광역시
86645,302004000000.0,원신흥남로11번길,1,대전광역시
86646,302004000000.0,원신흥남로28번길,0,대전광역시
86647,302004000000.0,원신흥남로28번길,1,대전광역시
86648,302004000000.0,동서대로656번길,0,대전광역시
86649,302004000000.0,동서대로656번길,1,대전광역시
86650,302004000000.0,도안대로590번길,0,대전광역시
86651,302004000000.0,상대동로36번길,0,대전광역시
86652,302004000000.0,상대동로36번길,1,대전광역시
86653,302004000000.0,상대동로2번길,0,대전광역시
86654,302004000000.0,상대동로2번길,1,대전광역시
86655,302004000000.0,월드컵대로316번길,0,대전광역시
86656,302004000000.0,월드컵대로316번길,1,대전광역시
86657,302004000000.0,상대서로68번길,0,대전광역시
86658,302004000000.0,상대서로68번길,1,대전광역시
86659,302004000000.0,계룡로132번길,0,대전광역시
86660,302004000000.0,계룡로132번길,1,대전광역시
86661,302004000000.0,원신흥남로41번길,0,대전광역시
86662,302004000000.0,원신흥남로41번길,1,대전광역시
86663,302004000000.0,원신흥남로42번길,0,대전광역시
86664,302004000000.0,원신흥남로42번길,1,대전광역시
86665,302004000000.0,동서대로735번길,0,대전광역시
86666,302004000000.0,동서대로735번길,1,대전광역시
86667,302004000000.0,원신흥로40번길,0,대전광역시
86668,302004000000.0,원신흥로40번길,1,대전광역시
86669,302004000000.0,원신흥로55번길,0,대전광역시
86670,302004000000.0,원신흥로55번길,1,대전광역시
86671,302004000000.0,원신흥로100번길,0,대전광역시
86672,302004000000.0,원신흥로100번길,1,대전광역시
86673,302004000000.0,봉명서로20번길,0,대전광역시
86674,302004000000.0,봉명서로20번길,1,대전광역시
86675,302004000000.0,박산로140번길,0,대전광역시
86676,302004000000.0,박산로140번길,1,대전광역시
86677,302004000000.0,박산로46번길,0,대전광역시
86678,302004000000.0,박산로46번길,1,대전광역시
86679,302004000000.0,덕명로56번길,0,대전광역시
86680,302004000000.0,덕명로56번길,1,대전광역시
86681,302004000000.0,원신흥남로27번길,0,대전광역시
86682,302004000000.0,원신흥남로27번길,1,대전광역시
86683,302004000000.0,학하서로121번길,0,대전광역시
86684,302004000000.0,학하서로121번길,1,대전광역시
86685,302004000000.0,덕명로71번길,0,대전광역시
86686,302004000000.0,덕명로71번길,1,대전광역시
86687,302004000000.0,동서대로179번길,0,대전광역시
86688,302004000000.0,동서대로179번길,1,대전광역시
86689,302004000000.0,복용북로17번길,0,대전광역시
86690,302004000000.0,복용북로17번길,1,대전광역시
86691,302004000000.0,학하로211번길,0,대전광역시
86692,302004000000.0,학하로211번길,1,대전광역시
86693,302004000000.0,학하로159번길,0,대전광역시
86694,302004000000.0,학하로159번길,1,대전광역시
86695,302004000000.0,학하로111번길,0,대전광역시
86696,302004000000.0,학하로30번길,0,대전광역시
86697,302004000000.0,학하로30번길,1,대전광역시
86698,302004000000.0,학하동로64번길,0,대전광역시
86699,302004000000.0,학하동로64번길,1,대전광역시
86700,302004000000.0,학하동로63번길,0,대전광역시
86701,302004000000.0,학하동로63번길,1,대전광역시
86702,302004000000.0,복용로40번길,0,대전광역시
86703,302004000000.0,복용로40번길,1,대전광역시
86704,302004000000.0,복용로11번길,0,대전광역시
86705,302004000000.0,복용로11번길,1,대전광역시
86706,302004000000.0,복용로12번길,0,대전광역시
86707,302004000000.0,복용로12번길,1,대전광역시
86708,302004000000.0,복용로39번길,0,대전광역시
86709,302004000000.0,복용로39번길,1,대전광역시
86710,302004000000.0,복용북로18번길,0,대전광역시
86711,302004000000.0,복용북로18번길,1,대전광역시
86712,302004000000.0,복용북로22번길,0,대전광역시
86713,302004000000.0,복용북로22번길,1,대전광역시
86714,302004000000.0,복용북로26번길,0,대전광역시
86715,302004000000.0,복용북로26번길,1,대전광역시
86716,302004000000.0,복용북로33번길,0,대전광역시
86717,302004000000.0,복용북로33번길,1,대전광역시
86718,302004000000.0,복용북로75번길,0,대전광역시
86719,302004000000.0,복용북로75번길,1,대전광역시
86720,302004000000.0,복용북로75번길,2,대전광역시
86721,302004000000.0,학하남로19번길,0,대전광역시
86722,302004000000.0,학하남로19번길,1,대전광역시
86723,302004000000.0,학하남로47번길,0,대전광역시
86724,302004000000.0,학하남로47번길,1,대전광역시
86725,302004000000.0,학하남로57번길,0,대전광역시
86726,302004000000.0,학하남로57번길,1,대전광역시
86727,302004000000.0,학하남로65번길,0,대전광역시
86728,302004000000.0,학하남로65번길,1,대전광역시
86729,302004000000.0,학하남로77번길,0,대전광역시
86730,302004000000.0,학하남로77번길,1,대전광역시
86731,302004000000.0,학하남로85번길,0,대전광역시
86732,302004000000.0,학하남로91번길,0,대전광역시
86733,302004000000.0,학하남로91번길,1,대전광역시
86734,302004000000.0,학하남로99번길,0,대전광역시
86735,302004000000.0,학하남로99번길,1,대전광역시
86736,302004000000.0,학하남로100번길,0,대전광역시
86737,302004000000.0,학하남로100번길,1,대전광역시
86738,302004000000.0,학하남로92번길,0,대전광역시
86739,302004000000.0,학하남로92번길,1,대전광역시
86740,302004000000.0,학하남로90번길,0,대전광역시
86741,302004000000.0,학하남로90번길,1,대전광역시
86742,302004000000.0,학하서로77번길,0,대전광역시
86743,302004000000.0,학하서로77번길,1,대전광역시
86744,302004000000.0,학하서로63번길,0,대전광역시
86745,302004000000.0,학하서로63번길,1,대전광역시
86746,302004000000.0,덕명로98번길,0,대전광역시
86747,302004000000.0,덕명로98번길,1,대전광역시
86748,302004000000.0,덕명로98번길,2,대전광역시
86749,302004000000.0,학하서로53번길,0,대전광역시
86750,302004000000.0,학하서로53번길,1,대전광역시
86751,302004000000.0,학산로20번길,0,대전광역시
86752,302004000000.0,학산로20번길,1,대전광역시
86753,302004000000.0,학하서로10번길,0,대전광역시
86754,302004000000.0,학하서로10번길,1,대전광역시
86755,302004000000.0,학하서로20번길,0,대전광역시
86756,302004000000.0,학하서로20번길,1,대전광역시
86757,302004000000.0,학하서로20번길,2,대전광역시
86758,302004000000.0,학하서로35번길,0,대전광역시
86759,302004000000.0,학하서로35번길,1,대전광역시
86760,302004000000.0,학하서로84번길,0,대전광역시
86761,302004000000.0,학하중앙로67번길,0,대전광역시
86762,302004000000.0,학하중앙로67번길,1,대전광역시
86763,302004000000.0,학하중앙로76번길,0,대전광역시
86764,302004000000.0,학하중앙로127번길,0,대전광역시
86765,302004000000.0,학하중앙로127번길,1,대전광역시
86766,302004000000.0,학하중앙로49번길,0,대전광역시
86767,302004000000.0,학하중앙로49번길,1,대전광역시
86768,302004000000.0,덕명서로2번길,0,대전광역시
86769,302004000000.0,덕명서로2번길,1,대전광역시
86770,302004000000.0,덕명서로8번길,0,대전광역시
86771,302004000000.0,덕명서로8번길,1,대전광역시
86772,302004000000.0,덕명서로12번길,0,대전광역시
86773,302004000000.0,덕명서로12번길,1,대전광역시
86774,302004000000.0,현충원로295번길,0,대전광역시
86775,302004000000.0,현충원로295번길,1,대전광역시
86776,302004000000.0,현충원로347번길,0,대전광역시
86777,302004000000.0,현충원로347번길,1,대전광역시
86778,302004000000.0,동서대로5번길,0,대전광역시
86779,302004000000.0,동서대로5번길,1,대전광역시
86780,302004000000.0,동서대로5번길,2,대전광역시
86781,302004000000.0,덕명동로10번길,0,대전광역시
86782,302004000000.0,덕명동로10번길,1,대전광역시
86783,302004000000.0,덕명동로10번길,2,대전광역시
86784,302004000000.0,덕명동로16번길,0,대전광역시
86785,302004000000.0,덕명동로16번길,1,대전광역시
86786,302004000000.0,덕명동로22번길,0,대전광역시
86787,302004000000.0,덕명동로22번길,1,대전광역시
86788,302004000000.0,덕명로16번길,0,대전광역시
86789,302004000000.0,덕명로16번길,1,대전광역시
86790,302004000000.0,덕명로81번길,0,대전광역시
86791,302004000000.0,덕명로81번길,1,대전광역시
86792,302004000000.0,덕명로97번길,0,대전광역시
86793,302004000000.0,덕명로97번길,1,대전광역시
86794,302004000000.0,덕명로97번길,2,대전광역시
86795,302004000000.0,학하중앙로59번길,0,대전광역시
86796,302004000000.0,학하중앙로59번길,1,대전광역시
86797,302004000000.0,학하중앙로128번길,0,대전광역시
86798,302004000000.0,학하중앙로128번길,1,대전광역시
86799,302004000000.0,학하중앙로149번길,0,대전광역시
86800,302004000000.0,학하중앙로149번길,1,대전광역시
86801,302004000000.0,학하중앙로150번길,0,대전광역시
86802,302004000000.0,학하중앙로150번길,1,대전광역시
86803,302004000000.0,학하중앙로159번길,0,대전광역시
86804,302004000000.0,학하중앙로159번길,1,대전광역시
86805,302004000000.0,학하중앙로160번길,0,대전광역시
86806,302004000000.0,학하중앙로160번길,1,대전광역시
86807,302004000000.0,학하중앙로167번길,0,대전광역시
86808,302004000000.0,학하중앙로167번길,1,대전광역시
86809,302004000000.0,학하중앙로195번길,0,대전광역시
86810,302004000000.0,학하중앙로195번길,1,대전광역시
86811,302004000000.0,학하중앙로209번길,0,대전광역시
86812,302004000000.0,동서대로189번길,0,대전광역시
86813,302004000000.0,동서대로189번길,1,대전광역시
86814,302004000000.0,동서대로189번길,2,대전광역시
86815,302004000000.0,학하중앙로168번길,0,대전광역시
86816,302004000000.0,학하중앙로168번길,1,대전광역시
86817,302004000000.0,지족실길,0,대전광역시
86818,302004000000.0,지족실길,1,대전광역시
86819,302004000000.0,지족북로66번길,0,대전광역시
86820,302004000000.0,지족북로66번길,1,대전광역시
86821,302005000000.0,죽동로298번길,0,대전광역시
86822,302005000000.0,죽동로298번길,1,대전광역시
86823,302005000000.0,죽동로297번길,0,대전광역시
86824,302005000000.0,죽동로297번길,1,대전광역시
86825,302005000000.0,죽동로280번길,0,대전광역시
86826,302005000000.0,죽동로280번길,1,대전광역시
86827,302005000000.0,죽동로279번길,0,대전광역시
86828,302005000000.0,죽동로279번길,1,대전광역시
86829,302005000000.0,죽동로279번길,2,대전광역시
86830,302005000000.0,죽동로242번길,0,대전광역시
86831,302005000000.0,죽동로242번길,1,대전광역시
86832,302005000000.0,유성대로877번길,0,대전광역시
86833,302005000000.0,유성대로877번길,1,대전광역시
86834,302005000000.0,유성대로935번길,0,대전광역시
86835,302005000000.0,유성대로935번길,1,대전광역시
86836,302005000000.0,유성대로1184번길,0,대전광역시
86837,302005000000.0,유성대로1184번길,1,대전광역시
86838,302005000000.0,유성대로1205번길,0,대전광역시
86839,302005000000.0,유성대로1205번길,1,대전광역시
86840,302005000000.0,유성대로1422번길,0,대전광역시
86841,302005000000.0,유성대로1422번길,1,대전광역시
86842,302005000000.0,유성대로1366번길,0,대전광역시
86843,302005000000.0,유성대로1366번길,1,대전광역시
86844,302005000000.0,유성대로1366번길,2,대전광역시
86845,302005000000.0,은구비로146번길,0,대전광역시
86846,302005000000.0,은구비로146번길,1,대전광역시
86847,302005000000.0,문지로299번길,0,대전광역시
86848,302005000000.0,문지로299번길,1,대전광역시
86849,302005000000.0,문지로316번길,0,대전광역시
86850,302005000000.0,문지로316번길,1,대전광역시
86851,302005000000.0,문지로315번길,0,대전광역시
86852,302005000000.0,문지로315번길,1,대전광역시
86853,302005000000.0,라온1길,0,대전광역시
86854,302005000000.0,라온2길,0,대전광역시
86855,302005000000.0,라온3길,0,대전광역시
86856,302005000000.0,라온4길,0,대전광역시
86857,302005000000.0,라온4길,1,대전광역시
86858,302005000000.0,라온5길,0,대전광역시
86859,302005000000.0,과학나래6길,0,대전광역시
86860,302005000000.0,과학나래5길,0,대전광역시
86861,302005000000.0,과학누리3길,0,대전광역시
86862,302005000000.0,둔곡산단2길,0,대전광역시
86863,302005000000.0,과학누리2길,0,대전광역시
86864,302005000000.0,과학도움3길,0,대전광역시
86865,302005000000.0,과학도움2길,0,대전광역시
86866,302005000000.0,과학도움1길,0,대전광역시
86867,302005000000.0,과학나래4길,0,대전광역시
86868,302005000000.0,과학나래3길,0,대전광역시
86869,302005000000.0,과학나래2길,0,대전광역시
86870,302005000000.0,과학나래1길,0,대전광역시
86871,302005000000.0,과학도움4길,0,대전광역시
86872,302005000000.0,과학도움5길,0,대전광역시
86873,302005000000.0,과학누리1길,0,대전광역시
86874,302005000000.0,과학지원1길,0,대전광역시
86875,302005000000.0,과학인재4길,0,대전광역시
86876,302005000000.0,과학인재3길,0,대전광역시
86877,302005000000.0,과학인재2길,0,대전광역시
86878,302005000000.0,과학인재1길,0,대전광역시
